9307040620082;Reinhard;Mabowa;1031/1 BLOCK GG SOSHANGUVE;0152;(038)-(340)-(0978);(013)-(283)-(8123);(024)-(589)-(5525);;2
5008230824086;Daisy ;Machabaphala;P O BOX 114 HERMANUS;7200;;(044)-(955)-(0975);(098)-(641)-(6338);DaisyM@mailweb.org;4
2704170868088;Shelley-Anne ;Madia;190 SCHEIDING STREET 110 STATION PLACE FLAT PRETORIA CBD CENTRAL;0002;(074)-(148)-(7156);(087)-(414)-(0779);(012)-(919)-(2724);SMad@myweb.co.za;2
770124076088;Simphiwe ;Madia;THE COSMO ESTATE, LEO 33 HONEY BUZZARD STREET CENTURION;0157;(063)-(218)-(0988);(044)-(609)-(6761);(031)-(738)-(9346);SMa@mailweb.org;
8409280542088;Leesha;Madisha;10 MOUNTAIN VIEW TERRACES PARKLANDS;7441;(099)-(817)-(9127);(051)-(980)-(3553);(058)-(120)-(3164);Ma@privatemail.co.za;2
6607010903082;Olaleye ;Madula;9880 KILIMANJARO STREET KLIPFONTEIN VIEW;1685;(058)-(939)-(1408);(049)-(191)-(2837);(036)-(222)-(6594);OlaleMadula@mailman.co.za;
2802270531083;Nonjabulo;Mafogo;P O BOX 8856581 ELDOGLEN;0171;(068)-(535)-(6596);(088)-(942)-(5179);(062)-(571)-(6982);NonM@privatemail.co.za;2
9810260112082;Terrence ;Mafogo;333 EAST LAKE FLATS FLORIDA;1709;(089)-(251)-(8210);(029)-(446)-(6180);(023)-(154)-(7680);TerreMafogo@privatemail.co.za;
2109050549084;Matete;Magodielo;1391 BLUE CURRENT STREET KIRKNEY;0182;(018)-(226)-(0355);(088)-(176)-(6830);(095)-(111)-(3227);Magod@mailman.co.za;2
580512061088;Bernhardt ;Magutshwa;P O BOX 813 MASHASHANE;0743;(078)-(471)-(8574);;(056)-(458)-(1618);BernhMa@yeboyes.co.za;2
4102140915085;Mmabogadi ;Magutshwa;313 THAKADU STREET MALULA PARK EXT 3 VOSLOORUS;1475;(051)-(978)-(7394);(081)-(971)-(2079);(032)-(249)-(3833);MmaMag@mailman.co.za;
8004280354084;Matome ;Maharaj;11 CATALENTI DRIVE RANDBURG;2194;(028)-(471)-(3000);(031)-(344)-(0928);(029)-(396)-(1013);Maha@myweb.co.za;2
6507050556081;Kgabo ;Mahlagaume;13 PINEWOOD CRESCENT LANGEBERG RIDGE;7550;(026)-(311)-(3299);(013)-(497)-(3392);(015)-(560)-(3235);Mahl@mailweb.org;4
4207260415085;Matthew ;Mahlangu;P O BOX 111 BRACKENFELL;7561;(017)-(200)-(1709);(024)-(101)-(8093);(083)-(973)-(9729);MatMa@yeboyes.co.za;
6204260308088;Nomvula ;Mahlangu;P O BOX 11484 HATFIELD;0028;(021)-(917)-(1095);(044)-(198)-(0320);(062)-(115)-(8096);NomMahla@mememail.org.za';1
7312050486084;Matthew ;Makaleng;41 SOUTHERN KLIPRIVIERSBERG THE HILL;2197;(079)-(285)-(3410);(095)-(557)-(1594);(085)-(939)-(2450);;
9405050739085;Hendrik ;Makama;1088 KINGS CLOSE 8 KINGSBURY PARK ROAD RONDEBOSCH;7700;(093)-(571)-(7843);(031)-(205)-(5814);(046)-(268)-(9024);Maka@yeboyes.co.za;1
47120603088;Itumeleng ;Makapela;3 PENGUIN AVE LENASIA;1827;(048)-(608)-(3750);(022)-(873)-(7626);(099)-(417)-(7121);ItumMakape@privatemail.co.za;2
1004050642083;Linda;Makapela;UNIT 133 ALLDRIN ROAD MONTANA;0182;(095)-(226)-(0905);(010)-(354)-(9589);(051)-(680)-(6529);Ma@mailweb.org;2
6209040562083;Neil;Makgatho;88 WALE STREET CAPE TOWN;8001;(025)-(747)-(4580);(026)-(665)-(0004);(089)-(390)-(2427);NMakgat@mememail.org.za';2
851123068082;Mongezi;Makhale;401 KING RANSOM BUILDING JOHANNESBURG;2001;(073)-(645)-(3807);(089)-(557)-(0499);(014)-(920)-(3508);;2
2811240555087;Rene;Makhonza;P O BOX 88031 MMABATHO;2735;(018)-(691)-(6329);(093)-(745)-(6785);(098)-(359)-(9033);RMak@themail.com;2
1603220911086;Ricardo ;Makhonza;33 GENERAL KEMP DRIVE SHARON PARK;1496;(054)-(938)-(6348);(083)-(555)-(9756);(087)-(326)-(7227);;2
6605260331087;Culnescia;Makhubela;13 ZEBRA STREET FAUNA PARK POLOKWANE;0699;;(085)-(104)-(8112);(027)-(200)-(3441);CulneMakhu@themail.com;2
6412050862088;Mmasale ;Makhubu;39 MARACANA COMPLEX SHARON STREET STRUBENS VALLEY;1724;(034)-(322)-(1264);(067)-(529)-(4115);(084)-(881)-(2689);;
1803090222085;Tshepo ;Makhuvele;P O BOX 14431 LYTTELTON;0140;(042)-(858)-(6305);(068)-(611)-(4953);(081)-(622)-(7192);;2
8906230122083;Tiishetjo;Makuwa;B114 PHAPHAMA AVENUE NEWTOWN SECTION B;4309;(020)-(428)-(1672);(090)-(253)-(4879);(053)-(535)-(9161);TiisMa@yeboyes.co.za;1
7912110951087;Abdul ;Makuyi;9 ALEXANDRIA ROAD BRENTWOOD PARK EXT 1;1501;(093)-(136)-(6705);;(015)-(592)-(9152);AbMakuy@yeboyes.co.za;1
4710160845084;Daisy ;Makwana;103A CEDERBERG 113 HAMILTON STREET PRETORIA;0002;;(068)-(127)-(4419);(043)-(201)-(7828);DaMakwa@themail.com;2
6803010610087;Ricardo ;Malapela;88388 SILVERSTONE ESTATE 3 BELIZE CLOSE NIKKEL STREET MONAVONI EXT 88;0157;(024)-(982)-(3230);(062)-(798)-(1674);(055)-(831)-(7727);RMalape@yeboyes.co.za;
8406270311082;Lunghile ;Malatji;4083 MMOTLA;0407;(022)-(953)-(2921);(086)-(953)-(7201);(068)-(507)-(8208);LunMalatj@privatemail.co.za;2
510915039082;Chrisna;Malemone;UNIT 4 MARMONT PLACE 880 DAISY STREET ROSETTENVILLE;2190;;(093)-(902)-(8011);(028)-(196)-(7457);M@mailweb.org;
6111260929085;Nomalizo ;Malemone;31 ALGIEBA, EASTERN LANE LUBBE ROUGE STREET WILGEHEUWEL EXT 88;1724;(082)-(283)-(4778);(040)-(228)-(7280);(040)-(924)-(6759);NoMal@themail.com;2
9902110250084;Nkhetheni ;Maluleke;8800 BUSHWILLOW ALVEDA EX1 KIBLER PARK;2091;(058)-(917)-(9313);(089)-(913)-(4939);(034)-(415)-(6398);NkheMalule@yeboyes.co.za;2
7609240686081;Morifi ;Malungani;88888 SEKETE AVE SPRUITVIEW;1431;(063)-(403)-(2181);(089)-(254)-(7064);(025)-(141)-(2772);MoMalung@privatemail.co.za;2
5206110625085;Mduduzi;Mangena;1 ANTONIE BOTES STREET, 8888 MONTANA TUINE, MONTANA GARDENS, MONTANA,0181 MONTANA;0182;(060)-(112)-(2791);(040)-(808)-(8039);(011)-(887)-(0096);MMang@yeboyes.co.za;2
9210110388086;Itumeleng ;Maphoto;P O BOX 8888 GROOTBRAKRIVIER;6525;(054)-(223)-(8867);(020)-(761)-(3234);(099)-(788)-(3703);IMaphot@yeboyes.co.za;2
1501200671081;Leon;Maphoto;338880 MOTLHWARE STREET MAMELODI EAST, EXT 88 MAMELODI;0122;(039)-(589)-(8313);(075)-(299)-(8952);(026)-(120)-(7054);LeonMaph@mailweb.org;
2009210740082;Mari;Maredi;56518 MAMAGWAILE STR UNIT 14 MMABATHO;2790;(045)-(103)-(4645);(099)-(891)-(3383);(097)-(777)-(6343);MarMaredi@myweb.co.za;2
4603230789086;Nkgopoleng ;Maritz;13 LAURELEA 113 BLUNDELL ROAD ESCOMBE;4093;(064)-(748)-(3955);(037)-(482)-(9390);(034)-(594)-(2225);Marit@privatemail.co.za;2
7306050161086;Kishan;Masala;1 PRELLER STREET PRETORIA;0002;(038)-(200)-(0327);(013)-(149)-(3803);(098)-(716)-(3189);KiM@mememail.org.za';2
7410130630081;Marc ;Maseng;418888 RED SETTER CRESENT LEOPARD'S REST ESTATES ALBERTSDAL EXT 30;1448;(074)-(268)-(8805);(036)-(772)-(8261);(042)-(857)-(2238);;2
6507070463082;Celeste ;Masilo;108888 ARCADIA STREET HATFIELD;0083;;(081)-(892)-(4571);(033)-(753)-(7002);Masi@myweb.co.za;2
7106160389084;Cedric ;Mason;8 SASKIA 1114 KARRIBOOM STREET MOREGLOED;0186;;(019)-(309)-(1474);(068)-(578)-(3882);M@mailman.co.za;2
4901240565082;Pedron ;Masuku;4430 SOMGEZI STREET CULLINAN;1000;(065)-(224)-(3950);(068)-(741)-(1747);(042)-(364)-(0294);PedrMas@mailman.co.za;
4910190324088;Mduduzi ;Masungwini;NATIONAL BANK HOUSE 1ND FLLOR 40 SIMMONDS STREET JOHANNESBURG;2001;(088)-(900)-(2930);(093)-(850)-(9212);(069)-(330)-(0239);MdudM@myweb.co.za;1
3406260688085;Sven ;Maswanganyi;P O BOX 113 PHALABORWA;1390;(067)-(862)-(2614);(074)-(806)-(0792);(068)-(519)-(7630);Maswan@themail.com;
2807090965085;Michiel ;Mathabatha;188 JONES STREET NELSPRUIT UIT;1201;(054)-(511)-(4156);(045)-(998)-(6940);(070)-(390)-(5312);M@privatemail.co.za;
2905080185087;Shivesh;Mathebula;883 SOLE CRESCENT ALEX MEWS PHASE 1 ALEXANDRA;2090;(071)-(945)-(7843);(091)-(810)-(1781);(019)-(517)-(7409);Mat@myweb.co.za;
7809130240082;Akho;Mathobela;31 JARIER ROAD RAISETHORPE;3201;(065)-(484)-(2893);;(053)-(887)-(5123);AkMatho@themail.com;
4601060401083;Francois;Mathobela;UNIT 888 FOREST HILL 1 BRUSHWOOD LANE NORTHWOLD;2188;(098)-(850)-(1057);(036)-(784)-(1914);;FrancMatho@themail.com;1
5109080251088;Jaco ;Matji;11 SPELTER TERRACE WEST PARK;0183;(040)-(363)-(7084);(081)-(729)-(9235);(055)-(897)-(2553);Jaco Matj@themail.com;4
5710230923081;Precious ;Matlakeng;P O BOX 19188 BROMHOF;2154;(036)-(676)-(5604);(068)-(325)-(0303);(044)-(804)-(4964);;
2202040449087;Sheldon ;Matlakeng;19 EILEEN COURT KIMBERLEY;8301;(095)-(929)-(6409);(052)-(951)-(8041);(016)-(918)-(8075);;2
2109180750085;Chaguwa ;Matlala;44B FISH EAGLE STREET AMBERFIELD HEIGHTS ROOIHUISKRAAL NORTH EXT 188;0157;;(042)-(281)-(4579);(086)-(775)-(9455);;
7002130927081;Christopher ;Matlhaba;8830 A SCHRADER ROAD MEADOWLANDS;1852;;(087)-(806)-(6143);(030)-(797)-(7683);;3
640428082086;Shane ;Matshazini;43 SIMONSIG CRESCENT KLEIN GROENENDAL DE BRON;7530;(011)-(405)-(4850);(029)-(114)-(2426);(087)-(364)-(9226);;2
5512160318087;Glen ;Mavimbela;40 QUATAR CRESCENT COSMO CITY EXT 10;2188;(016)-(646)-(7619);(091)-(537)-(1151);(019)-(884)-(2716);;2
7503060788083;Nasreen;Mbatha;188 ECHIUM STREET PARKLANDS NORTH;7441;(023)-(168)-(9987);(037)-(844)-(0506);(018)-(776)-(7405);NasrMbat@mailweb.org;2
3602250350086;Moyahabo ;Mbonani;09 WEAVERS NEST THE WILDS;0081;(084)-(780)-(3175);(030)-(900)-(6360);(026)-(724)-(4857);M@privatemail.co.za;2
8508170901082;Ntotole ;Mbung;830 TIPPERARY STREET FAERIE GLEN EXT 49;0081;(037)-(309)-(8439);(059)-(431)-(0292);(038)-(650)-(8375);NMbung@themail.com;2
9712150845081;Nomvula ;Mchunu;1044 RAPHEPHENG STREET ZAMDELA LOCATION SASOLBURG;1947;(024)-(240)-(7132);(090)-(943)-(7917);(063)-(230)-(3631);NomM@mememail.org.za';
6201140807084;Nicholas;Mdaka;43 NAPA VALLEY, 110 PUTTICK AVE SUNDOWNER;2188;(085)-(468)-(8449);(071)-(388)-(2254);(058)-(834)-(5145);;2
8610120779086;Promise ;Mdluli;18 ESSEX TERRACE WESTVILLE BLUE HEIGHTS;3629;(041)-(990)-(0895);(056)-(978)-(3356);(014)-(332)-(9294);PrMdlul@mememail.org.za';1
2511130529083;Tshilidzi;Metcalf;1 ZOTOS TOWERS 883 GLEN ROAD BRAMLEY PARK;2090;(091)-(822)-(4741);(030)-(891)-(2945);(040)-(576)-(1210);;1
6207220448088;Ramadimetja ;Metene;409 STAND, BLOCK L SOSHANGUVE;0152;(077)-(265)-(3122);(085)-(525)-(9252);(084)-(765)-(4873);;4
8612040918085;Tony ;Mgidi;313 KOTZE STREET 1088 DEMAKOT SUNNYSIDE;0002;(035)-(650)-(2366);(011)-(286)-(0669);(084)-(492)-(1875);ToMgid@mailweb.org;
2706070629087;Victor ;Mgidi;WREN AVENUE 889 PARKLANDS, CENTURION DIE HOEWES;0157;(054)-(385)-(7798);(018)-(224)-(2553);(097)-(121)-(5412);VictMgi@mememail.org.za';
4003100886084;George ;Mhatlhe;1 MOUNTAIN BREEZE ESTATE WATERFALL EAST;0299;(090)-(901)-(7137);(071)-(557)-(1855);(074)-(336)-(2832);GeorgMh@mememail.org.za';2
4804180882084;Emmanuel;Mhlarhi;13188 PHOMOLONG ZASTRON;9950;(033)-(953)-(6591);(035)-(121)-(2717);;EmmMh@mailweb.org;2
9910060946082;Christopher;Mitchel;401 SEHUDI STREET ROSSLYN EXT13 NKWE ESTATE;0182;;(013)-(862)-(7848);(027)-(728)-(0178);ChMitche@yeboyes.co.za;2
9502240191083;Surendran;Mkhatswa;44 BROCKCLAY PLACE PHOENIX;4068;(030)-(568)-(2595);(042)-(832)-(7961);(023)-(789)-(4089);SurMkha@mememail.org.za';2
9003280235085;Alex ;Mkhonto;10 AUGUST STREET UNIT 30 BUSH WILLOW MOOIKLOOF RIDGE;0081;(097)-(965)-(1602);;(029)-(270)-(8897);AlMkhont@mememail.org.za';2
9304280349087;Mmasaka ;Mkhonza;P O BOX 10310 VORNA VALLEY;1686;(061)-(236)-(9351);(091)-(988)-(7525);(044)-(268)-(8826);;1
490705046088;Ayanda;Mlawuli;18888 WATERBOK STREET NINAPARK;0182;(083)-(260)-(2972);;(091)-(257)-(9320);AyaMlawul@mailweb.org;
8006220732085;Wouter;Mlawuli;P O BOX 1888 UTHOKOZANE;1346;(091)-(108)-(3776);(055)-(673)-(8727);(036)-(239)-(2030);WoutMla@privatemail.co.za;
7009130331088;Selson;Moeketsi;P O BOX 11488 HOEDSPRUIT;1380;(060)-(899)-(6510);(092)-(509)-(0566);(060)-(202)-(2965);SeMoeke@yeboyes.co.za;2
3610150249083;Candice;Moetapele;883 HELEN JOSEPH STEET JOHANNESBURG;2001;(032)-(186)-(2704);;(081)-(125)-(0036);CaM@myweb.co.za;2
2805070756085;Benjamin;Mofokeng;BLOCK K199 PHOMOLONG SAULSVILLE;0125;(019)-(631)-(6781);;(040)-(324)-(8409);BenjaMofoke@privatemail.co.za;2
9503010970083;Dolly ;Mogano;5658888 MFUMO STREET OLIEVENHOUTBOSCH EXT 388;0187;(092)-(422)-(8994);(039)-(941)-(5580);;DollM@myweb.co.za;2
7610250179087;Thipe ;Mogotlane;110 KIRKNESS AVENUE 14 SUMMERSFIELD PIERRE VAN RYNEVELD;0157;(025)-(824)-(8997);(052)-(797)-(0138);(038)-(579)-(4751);;2
4508260675083;Chris;Mohaleamalla;48 PROGRESS ROAD LINDHAVEN;1724;;(045)-(328)-(2386);(056)-(578)-(7671);;2
9908260536088;Kaone ;Mohammed;ERNEST AND YOUNG 1 PENCARROW CRESCENT PENCARROW PARK , LA LUCIA DURBAN NORTH;4051;(092)-(559)-(8591);(057)-(591)-(8358);(014)-(633)-(0187);KMo@mememail.org.za';2
3001280724084;Nkani ;Mohlala;94 MATROOSBERG EQUESTRIA ESTATE EQUESTRIA ESTATES;0184;(011)-(142)-(0649);(014)-(519)-(7920);(079)-(241)-(0467);Mo@themail.com;2
2411070180081;Wilhelm;Mokansi;13 WEMBLEY ROAD WEMBLEY PARK KUILS RIVER;7580;(069)-(998)-(1771);(049)-(265)-(0519);(079)-(198)-(6828);Mokans@mailman.co.za;2
6509220788082;Jurgen;Mokgerepi;4 BLAIRVIEW 114 TENTH AVENUE MORNINGSIDE;4001;(044)-(912)-(3347);(064)-(723)-(9881);(034)-(907)-(1918);;
3708100193088;Piet;Mokgothu;P O BOX 148 KUILS RIVER;7579;(036)-(464)-(6498);(071)-(428)-(2374);(098)-(527)-(9321);PieMokgo@privatemail.co.za;2
7001190645085;Nilukshi ;Mokoena;188 PHILLIP STREET KILNER PARK;0186;(071)-(681)-(0489);(065)-(173)-(1453);(034)-(728)-(2849);NilukMok@mememail.org.za';3
9012110306084;Thapelo ;Mokoena;4998 SERETSE KHAMA STREET IVORY PARK EXT 1;1632;(055)-(900)-(9493);(053)-(715)-(3414);(043)-(775)-(4966);;2
4601060264085;Thato ;Mokoena;P O BOX 1813 SILVERTON;0127;(079)-(423)-(7645);(093)-(689)-(8711);(090)-(234)-(0285);ThatMo@privatemail.co.za;1
1705180376087;Kaveshan;Mokonyane;FLAT 8804 VOSSEBURG 113 VOS STREET SUNNYSIDE;0002;(082)-(717)-(3101);(090)-(545)-(8738);(016)-(820)-(2338);;2
6107030710088;Muhammad;Mokopi;UNIT 889 ENCORE 43 MOZART LANE SAGEWOOD EXT.19 SAGEWOOD;1685;(074)-(926)-(4805);(077)-(445)-(1993);(063)-(327)-(5389);;2
7808220226082;Norman ;Mokopi;31 MOHLAKWANA STREET ATTERIDGEVILLE;0008;(068)-(542)-(0106);(094)-(679)-(9848);(032)-(954)-(9116);;1
740501094086;Mondli ;Mokwebo;31 SHANNONS GREEEN SUMMERGREEN SUMMER GREENS;7441;(042)-(541)-(8345);(098)-(198)-(0264);(059)-(313)-(9812);MondMokw@myweb.co.za;2
2712250489081;Ruduwhan ;Mokwebo;UNIT33 ORMONDE VIEW CORWEN ROAD ORMONDE;2091;(042)-(254)-(6694);(063)-(139)-(3871);(034)-(319)-(9514);;2
2907080814082;Tumelo ;Molepo;888 PRION WAY PELIKAN PARK PARLIAMENTARY VILLAGE GRASSY PARK;7941;(042)-(531)-(1149);(089)-(758)-(1415);(085)-(723)-(6298);TumeMolep@privatemail.co.za;2
5404130544086;Oteng ;Moloisane;33 PEBBLE SANDS MOOIKLOOF RIDGE ESTATE MOOIKLOOF RIDGE;0081;(074)-(867)-(6318);(033)-(599)-(5134);(090)-(558)-(6014);;
1010190221088;Sinqobile;Moloisane;P O BOX 8848488 GROBLERSDAL;0470;(047)-(847)-(9730);(037)-(824)-(2370);(085)-(298)-(0219);SinqoMo@mememail.org.za';2
7309060944088;Paul ;Mongake;NO 4 PARR STREET DENEYSVILLE;1932;(043)-(375)-(4248);(062)-(974)-(8272);(035)-(824)-(6441);;1
9210160769082;Dinkonyane ;Monyela;31 HOY AVENUE BRAKPAN EXT 1;1541;(089)-(394)-(7495);(025)-(803)-(4678);;;2
6401240516085;Trevor ;Monyela;UNIT 883 UNIVILLE 1144 PIERNEEF STREET VILLIERIA;0186;(021)-(668)-(6033);(061)-(353)-(2907);(088)-(951)-(7245);Mony@privatemail.co.za;1
3601280328086;Mishack ;Morudu;39 LOOP STREET THE OVAL FLAT NO 103 BEREA PARK;0002;(033)-(466)-(2466);(079)-(767)-(3080);(084)-(753)-(4387);MishMorudu@yeboyes.co.za;1
630710012087;Francois;Mosehane;148 CHAUCER AVENUE 1 NEW HAVEN ROODEPOORT;1724;(036)-(100)-(8445);(014)-(544)-(2727);;FranM@themail.com;2
4110240825083;Devandren;Moshwela;43880 MOUNT LOGAN STREET EXTENSION 4 LENASIA SOUTH EXT 4;1829;(074)-(102)-(2922);(062)-(200)-(5618);(040)-(115)-(8510);;2
5706200140082;Masekhanyane;Mothupi;883 VON BRANDISSTREET KRUGERSDORP;1739;(074)-(680)-(1048);(060)-(224)-(0633);(063)-(398)-(8248);MaM@mailweb.org;5
3505100334081;Asanda;Motsinone;3149 LERATO STREET KANAN EXT 3 TEMBISA;1632;(083)-(342)-(6518);;(090)-(554)-(9607);AsaMotsi@yeboyes.co.za;2
4701240299087;Balungile ;Motsinone;P O BOX 819 ALLEN'S NEK;1737;(061)-(512)-(8780);;(080)-(114)-(3244);;
8501030560088;Calvin;Mpatane;1665 CHURCH STREET PIETERMARITZBURG;3201;(050)-(372)-(2630);;(075)-(940)-(0292);;1
1810160413088;Nelisiwe;Mpofu;889 BREE STREET NEWTOWN;2001;(010)-(118)-(9211);(059)-(273)-(5474);(068)-(442)-(8679);NeMpofu@mailman.co.za;2
3912200408082;Phaiphai ;Mputhi;9303 EXTENSION 1 SOSHANGUVE;0152;(056)-(742)-(2941);(073)-(943)-(8679);(077)-(202)-(9845);Mpu@mailman.co.za;2
771109035087;Otsile;Mshaisa;UNIT 33 BELLA VIE 31 LOVEMORE RD RAVENSWOOD;1459;(059)-(556)-(7736);(066)-(825)-(4805);(079)-(505)-(1278);OtsilMsh@themail.com;2
5801140101084;Tomek ;Mshaisa;304 CORDOBA 4889 PROES STREET ARCADIA;0083;(022)-(652)-(6557);(062)-(677)-(1817);(047)-(734)-(5542);;1
5910030388087;Reinhard;Msomi;P O BOX 1134 BENONI;1500;(095)-(380)-(6431);(049)-(136)-(8400);(079)-(978)-(1752);ReinMsomi@mailweb.org;2
6509050392085;Selson;Mthiyane;108 MARIA FEDEROVA STREET DANVILLE EXT 9;0183;(090)-(651)-(1547);(065)-(191)-(9374);(094)-(168)-(8326);SelsMthiya@mailweb.org;
1011160807087;Donavan ;Mthunywa;410 LEYDS STREET SUNNYSIDE;0002;(083)-(359)-(3854);(036)-(803)-(3184);;DMth@themail.com;2
3508130716085;Mark ;Mtshali;P O BOX 118809 VORNA VALLEY;1686;(095)-(485)-(8436);(020)-(648)-(1991);(062)-(375)-(3297);MMts@themail.com;2
4104200140083;Thomas;Mtyobile;BUILDING 3 SHOPRITE 1 WILLIAM DABBS ROAD BRACKENFELL;7560;(083)-(640)-(1066);(020)-(750)-(8998);(087)-(795)-(9269);ThMt@themail.com;1
2104030218083;Grace;Mudau;ICASA 330 WITCH HAZEL AVENUE CENTURION;0157;(045)-(324)-(0994);(034)-(251)-(6709);(013)-(463)-(7629);GraMuda@mailweb.org;2
5308230754082;Segrin ;Mudzinganyama;88884 BERGVESTING FLAT NO 8808 PRETORIOUS STREET ARCADIA;0083;(083)-(889)-(4509);(063)-(738)-(9833);(094)-(198)-(8791);;1
1205040963082;Adam;Mugadi;31 WOOD DRIVE TABLE VIEW;7441;(031)-(991)-(7619);;(042)-(864)-(4021);;
3205230915086;Ntombekaya;Mugadi;WEAVER TERRACE 13 GREENWOOD GARDENS SOUTHERNWOOD;5201;(068)-(737)-(3325);(054)-(764)-(9500);(054)-(518)-(4549);NtombMuga@myweb.co.za;2
1107230618084;Timothy ;Mugagadeli;888840 BLOMBAS CRESCENT KARENPARK;0182;(039)-(432)-(0974);(011)-(688)-(0786);(071)-(299)-(4911);TimoM@mailman.co.za;1
1007230144085;Mduduzi ;Mugeri;8 BOOM STR RUSTENBURG;0299;(090)-(634)-(2145);(068)-(892)-(4609);(026)-(167)-(2681);;
991212074083;Ayanda;Mukwevho;P O BOX 8888 DOBSONVILLE;1865;(017)-(948)-(0516);;(015)-(469)-(1082);AyanMukwev@yeboyes.co.za;2
1005260157083;Nepo ;Mukwevho;334 FOREST WALK FAERIE GLEN;0081;(077)-(606)-(2017);(056)-(107)-(5076);(082)-(971)-(3584);;1
2802230303081;Lance ;Mulaudzi;88565 BERG AVENUE FLORAUNA;0182;(049)-(466)-(3934);(050)-(479)-(7057);(090)-(721)-(8754);;
7003050348086;Nontshumayelo ;Muniappen;139 N U 14 MDANTSANE;5219;(044)-(580)-(2936);(084)-(285)-(2806);(023)-(156)-(5918);NonM@privatemail.co.za;2
3902120576083;Sameer;Murindagomo;8808888 9 WASABI STREET THE ORCHARDS;0182;(058)-(139)-(0040);(050)-(413)-(7292);(040)-(682)-(5987);SamMurin@mailweb.org;1
2906040747081;Johanna ;Muselli;11 DR JANE WATERSTON CRESC WESTVIEW;0183;(011)-(853)-(5976);(030)-(259)-(2683);(043)-(619)-(0387);;
2703080994088;Berry ;Mutamba;116653 MAMELODI EAST EXT 4;0122;(088)-(260)-(8598);;(079)-(817)-(9844);Mutam@mailman.co.za;2
1203280171086;Lionel ;Myeki;P O BOX 1411 THOHOYANDOU;0950;(042)-(863)-(2113);(012)-(914)-(8270);(029)-(358)-(0686);LiMyeki@privatemail.co.za;2
2809260609084;Mmasaka ;Myeza;1 STAATSARTILLERY ROAD BLD 30 ROOM 303 TSHWANE UNIVERSITY OF TECH PRETORIA WEST;0183;(057)-(441)-(7996);(079)-(590)-(7728);(051)-(628)-(9781);;
4512220543086;Frans ;Mynhardt;1314 DENNY KEKANE STREET KWAXUMA;1868;(081)-(523)-(3053);(067)-(698)-(6859);;;1
8506270616083;Piet;Mynhardt;111 GARSFONTEIN ROAD SUMMIT PLACE MENLYN;0181;(090)-(151)-(5877);(075)-(183)-(2735);(082)-(715)-(5796);PietMynh@privatemail.co.za;1
8502060290083;Amukelani ;Naick;FLAT 11, VILLA MIA BERNINI CRESCENT CENTURION;0157;(027)-(644)-(5375);;(051)-(695)-(2281);;2
8906120948084;Ivo ;Naidoo;4A METROPOLITAN HIGHVELD;0157;(084)-(418)-(7519);(050)-(141)-(2503);(052)-(805)-(9023);IvoNaido@mememail.org.za';4
3211280908087;Nonhlanhla ;Naidoo;UNIT 18 ALICE SPRINGS ROAD NO 1 ALLEN'S NEK;1709;(061)-(578)-(7955);(026)-(237)-(9676);(093)-(882)-(2847);NNaid@mememail.org.za';4
8703280117084;Petrus ;Naidoo;30 MICHAEL COLLINS DISCOVERY;1709;(043)-(229)-(9780);(057)-(762)-(5347);(035)-(325)-(5373);;
341216047088;Sandiso;Naidoo;401 LETLHABILE BLOCK G BRITS;0250;(038)-(261)-(4393);(010)-(689)-(1524);(033)-(458)-(6428);SandiNa@myweb.co.za;2
531127094084;Shaun ;Naidoo;11139 EXT 4 MAMELODI EAST RETHABILE;0122;(016)-(554)-(7714);(017)-(158)-(6412);(081)-(662)-(9948);;1
451201089085;Wisani ;Naidoo;HOUSE NO 111 LOSS MYCHERRY GA-KGAPANE DUIWELSKLOOF;0835;(025)-(686)-(9875);(017)-(701)-(5211);(036)-(720)-(4105);;2
2608180553088;Vuyokazi ;Nanub;11 ROOIPEER STREET BLOUBOSRAND;2188;(041)-(484)-(8269);(045)-(918)-(9059);(082)-(367)-(9809);VuNanub@privatemail.co.za;1
8501270465083;Nompilo ;Ndaba;9 HOODS CRESCENT KINROSS;2270;(047)-(479)-(6562);(091)-(619)-(0629);(051)-(914)-(1739);NNd@themail.com;
5705080129087;Pauline ;Ndala;133 - 11TH AVENUE HIGHLANDS NORTH;2192;(089)-(780)-(7126);(082)-(673)-(9621);(029)-(161)-(1743);PNdala@mememail.org.za';
1807070505082;Livhuwani ;Ndlovu;P O BOX 833 KIMBERLEY;8300;(040)-(626)-(9728);(015)-(171)-(0512);(052)-(358)-(3972);LivhNdl@themail.com;
5307060340088;Nobubele ;Ndlovu;3188 MADIBA STREET NERSA BUILDING PRETORIA;0002;(049)-(976)-(9390);(052)-(442)-(9922);(047)-(265)-(2520);NobNd@yeboyes.co.za;2
2707140905083;Nokukhanya;Ndou;341 PRETORIA ROAD 13 SILVERVIEW SILVERTON;0184;(084)-(570)-(3890);(052)-(485)-(2084);(084)-(700)-(9028);;2
3906160799085;Ntsakisi ;Ndou;P O BOX 8888 MAUBANE;0412;(059)-(347)-(6246);(060)-(581)-(5211);(037)-(963)-(7424);Ndou@privatemail.co.za;1
4509220879086;Vuyisile ;Ndou;40 BUITEN AVENUE KELLYRIDGE RANDBURG;2194;(092)-(570)-(8963);(048)-(889)-(0863);(085)-(248)-(5438);VNdou@mailweb.org;2
